ngram_n,term,positive_frequency,negative_frequency,positive_document_frequency,negative_document_frequency,positive_document_prevalence,negative_document_prevalence,log_odds_z,log_likelihood_g2
1,dev,8,9,6,9,0.006968641114982578,0.007901668129938543,-0.3818049981625842,0.05771244758697913
1,think,249,216,190,179,0.22067363530778164,0.15715539947322213,-0.3827706770806115,13.040405654224998
1,thinking,31,30,29,27,0.03368176538908246,0.02370500438981563,-0.3843031704122199,1.7738680980586636
1,fail,9,10,8,9,0.009291521486643438,0.007901668129938543,-0.3880767376570822,0.11167293984069859
1,responses,9,10,7,9,0.008130081300813009,0.007901668129938543,-0.3880767376570822,0.0032194573216487166
1,currently,22,22,20,20,0.023228803716608595,0.01755926251097454,-0.38914475310652974,0.7964909226009995
1,engineering,32,31,21,24,0.024390243902439025,0.021071115013169446,-0.3929488669611442,0.24419518361236436
1,went,10,11,9,10,0.010452961672473868,0.00877963125548727,-0.39474531245317074,0.1449224021363762
1,brain,10,11,9,11,0.010452961672473868,0.009657594381035996,-0.39474531245317074,0.03122689578389426
1,process,33,32,28,26,0.032520325203252036,0.0228270412642669,-0.40142258007915727,1.734631511166743
1,train,11,12,10,12,0.011614401858304297,0.010535557506584723,-0.4016641458723236,0.05224560106880527
1,realize,11,12,10,12,0.011614401858304297,0.010535557506584723,-0.4016641458723236,0.05224560106880527
1,remember,11,12,11,12,0.012775842044134728,0.010535557506584723,-0.4016641458723236,0.21490242728389264
1,computers,11,12,11,10,0.012775842044134728,0.00877963125548727,-0.4016641458723236,0.7450755665544988
1,tell,42,40,38,38,0.04413472706155633,0.033362598770851626,-0.4038239469143565,1.5419437874741497
1,experience,43,41,41,37,0.047619047619047616,0.0324846356453029,-0.411805933717712,2.963208049464626
1,helpful,25,25,22,24,0.025551684088269456,0.021071115013169446,-0.4148585927464445,0.43490286318561466
1,building,13,14,11,13,0.012775842044134728,0.01141352063213345,-0.4158936107805807,0.07640049247635483
1,replaced,35,34,33,30,0.03832752613240418,0.02633889376646181,-0.41789125449846265,2.2842908086821474
1,day,44,42,37,32,0.0429732868757259,0.028094820017559263,-0.41965842925763064,3.220396060338272
1,productivity,14,15,14,12,0.016260162601626018,0.010535557506584723,-0.4230916143580035,1.2371685103050076
1,models,36,35,30,28,0.03484320557491289,0.024582967515364356,-0.42590285729448074,1.8133745479315149
1,past,15,16,14,15,0.016260162601626018,0.013169446883230905,-0.4302972397743513,0.3252243385056963
1,course,16,17,16,17,0.018583042973286876,0.014925373134328358,-0.4374873841693743,0.40100042440579386
1,old,16,17,15,17,0.017421602787456445,0.014925373134328358,-0.4374873841693743,0.1928869044542454
1,ago,20,21,19,20,0.022067363530778164,0.01755926251097454,-0.46582632484037495,0.5168914075646134
1,prompt,20,21,16,19,0.018583042973286876,0.016681299385425813,-0.46582632484037495,0.10268255592108644
1,world,23,24,20,20,0.023228803716608595,0.01755926251097454,-0.4864565700192122,0.7964909226009995
1,run,24,25,24,21,0.027874564459930314,0.018437225636523266,-0.49320014487405656,1.9622335189610016
1,soon,25,26,23,24,0.026713124274099883,0.021071115013169446,-0.49987612534324743,0.6744295275650272
1,thought,28,29,22,25,0.025551684088269456,0.021949078138718173,-0.519501495574432,0.2756777347374668
1,therapists,9,11,8,11,0.009291521486643438,0.009657594381035996,-0.5203327151935058,0.006995995216309114
1,consider,9,11,9,10,0.010452961672473868,0.00877963125548727,-0.5203327151935058,0.1449224021363762
1,ca,9,11,6,7,0.006968641114982578,0.006145741878841089,-0.5203327151935058,0.051153055268953085
1,lose,9,11,8,9,0.009291521486643438,0.007901668129938543,-0.5203327151935058,0.11167293984069859
1,thanks,9,11,8,11,0.009291521486643438,0.009657594381035996,-0.5203327151935058,0.006995995216309114
1,fields,9,11,8,11,0.009291521486643438,0.009657594381035996,-0.5203327151935058,0.006995995216309114
1,position,8,10,8,9,0.009291521486643438,0.007901668129938543,-0.5207867313298735,0.11167293984069859
1,paste,8,10,7,10,0.008130081300813009,0.00877963125548727,-0.5207867313298735,0.024640191142952017
1,office,8,10,5,10,0.005807200929152149,0.00877963125548727,-0.5207867313298735,0.5969488753266026
1,develop,8,10,8,10,0.009291521486643438,0.00877963125548727,-0.5207867313298735,0.014370100638041117
1,mentioned,8,10,8,9,0.009291521486643438,0.007901668129938543,-0.5207867313298735,0.11167293984069859
1,ability,10,12,10,11,0.011614401858304297,0.009657594381035996,-0.5211611277613705,0.1794351479424532
1,game,10,12,8,10,0.009291521486643438,0.00877963125548727,-0.5211611277613705,0.014370100638041117
1,gonna,10,12,10,12,0.011614401858304297,0.010535557506584723,-0.5211611277613705,0.05224560106880527
1,stupid,10,12,10,11,0.011614401858304297,0.009657594381035996,-0.5211611277613705,0.1794351479424532
1,online,10,12,10,11,0.011614401858304297,0.009657594381035996,-0.5211611277613705,0.1794351479424532
1,available,10,12,9,11,0.010452961672473868,0.009657594381035996,-0.5211611277613705,0.03122689578389426
1,left,11,13,11,12,0.012775842044134728,0.010535557506584723,-0.5229478060981657,0.21490242728389264
1,exams,7,9,4,7,0.004645760743321719,0.006145741878841089,-0.5229965091722574,0.2049248204808205
1,offer,7,9,7,9,0.008130081300813009,0.007901668129938543,-0.5229965091722574,0.0032194573216487166
1,applications,7,9,7,9,0.008130081300813009,0.007901668129938543,-0.5229965091722574,0.0032194573216487166
1,main,7,9,7,8,0.008130081300813009,0.007023705004389816,-0.5229965091722574,0.08016080569912187
1,story,7,9,6,5,0.006968641114982578,0.004389815627743635,-0.5229965091722574,0.5887365298659448
1,mind,12,14,12,14,0.013937282229965157,0.012291483757682178,-0.5254635400247472,0.10298341740784589
1,topic,12,14,11,13,0.012775842044134728,0.01141352063213345,-0.5254635400247472,0.07640049247635483
1,normal,6,8,6,8,0.006968641114982578,0.007023705004389816,-0.527681010973841,0.00021396447930176893
1,poor,6,8,6,8,0.006968641114982578,0.007023705004389816,-0.527681010973841,0.00021396447930176893
1,speaking,6,8,5,7,0.005807200929152149,0.006145741878841089,-0.527681010973841,0.009448648803536686
1,ton,6,8,6,8,0.006968641114982578,0.007023705004389816,-0.527681010973841,0.00021396447930176893
1,moving,6,8,6,8,0.006968641114982578,0.007023705004389816,-0.527681010973841,0.00021396447930176893
1,efficiency,13,15,12,9,0.013937282229965157,0.007901668129938543,-0.5285419301631689,1.6972445318214335
1,line,13,15,13,14,0.015098722415795587,0.012291483757682178,-0.5285419301631689,0.2879240445881468
1,seeing,13,15,13,14,0.015098722415795587,0.012291483757682178,-0.5285419301631689,0.2879240445881468
1,sense,15,17,15,17,0.017421602787456445,0.014925373134328358,-0.5359227955789292,0.1928869044542454
1,argue,5,7,5,6,0.005807200929152149,0.0052677787532923615,-0.5359881833670929,0.025977727633076597
1,requires,5,7,4,7,0.004645760743321719,0.006145741878841089,-0.5359881833670929,0.2049248204808205
1,partners,5,7,4,6,0.004645760743321719,0.0052677787532923615,-0.5359881833670929,0.03837891718623998
1,sit,5,7,5,7,0.005807200929152149,0.006145741878841089,-0.5359881833670929,0.009448648803536686
1,fun,5,7,4,7,0.004645760743321719,0.006145741878841089,-0.5359881833670929,0.2049248204808205
1,honestly,17,19,17,17,0.019744483159117306,0.014925373134328358,-0.5444155233207445,0.6749302000793902
1,cost,18,20,15,14,0.017421602787456445,0.012291483757682178,-0.5489449202740041,0.893191528552002
1,studying,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,solved,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,waste,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,library,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,growing,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,novel,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,bro,4,6,4,6,0.004645760743321719,0.0052677787532923615,-0.5498742549479679,0.03837891718623998
1,seen,22,24,22,24,0.025551684088269456,0.021071115013169446,-0.5681938423061248,0.43490286318561466
1,working,36,37,35,32,0.04065040650406504,0.028094820017559263,-0.5690463323694483,2.361010150318487
1,going,139,128,104,98,0.1207897793263647,0.08604038630377524,-0.5712536185087285,6.457989208999951
1,away,28,30,27,29,0.0313588850174216,0.025460930640913083,-0.5985526872134327,0.621939087507033
1,hire,13,16,10,15,0.011614401858304297,0.013169446883230905,-0.6373427347035049,0.09667127816263288
1,service,14,17,10,9,0.011614401858304297,0.007901668129938543,-0.6375466310700606,0.7099841233613837
1,deal,14,17,14,15,0.016260162601626018,0.013169446883230905,-0.6375466310700606,0.3252243385056963
1,looks,12,15,12,14,0.013937282229965157,0.012291483757682178,-0.6379078884052329,0.10298341740784589
1,area,12,15,11,12,0.012775842044134728,0.010535557506584723,-0.6379078884052329,0.21490242728389264
1,telling,11,14,11,13,0.012775842044134728,0.01141352063213345,-0.6394232411931977,0.07640049247635483
1,meant,9,12,8,11,0.009291521486643438,0.009657594381035996,-0.6463424781182736,0.006995995216309114
1,spent,9,12,9,10,0.010452961672473868,0.00877963125548727,-0.6463424781182736,0.1449224021363762
1,here's,9,12,8,11,0.009291521486643438,0.009657594381035996,-0.6463424781182736,0.006995995216309114
1,thinks,9,12,8,12,0.009291521486643438,0.010535557506584723,-0.6463424781182736,0.07714299040609518
1,build,20,23,17,19,0.019744483159117306,0.016681299385425813,-0.6488289150101547,0.2585945783347863
1,little,20,23,18,22,0.020905923344947737,0.019315188762071993,-0.6488289150101547,0.06309330544495984
1,articles,8,11,7,7,0.008130081300813009,0.006145741878841089,-0.6525111168624387,0.2750858144889998
1,science,8,11,7,11,0.008130081300813009,0.009657594381035996,-0.6525111168624387,0.1294435052120384
1,possible,22,25,20,23,0.023228803716608595,0.02019315188762072,-0.6548796403496019,0.21359046749020738
1,love,23,26,22,24,0.025551684088269456,0.021071115013169446,-0.6581596841216367,0.43490286318561466
1,happening,7,10,7,10,0.008130081300813009,0.00877963125548727,-0.6612629612227648,0.024640191142952017
1,slop,7,10,6,8,0.006968641114982578,0.007023705004389816,-0.6612629612227648,0.00021396447930176893
1,forward,6,9,5,9,0.005807200929152149,0.007901668129938543,-0.6735238887334691,0.3149987378286405
1,space,6,9,6,9,0.006968641114982578,0.007901668129938543,-0.6735238887334691,0.05771244758697913
1,lie,6,9,5,7,0.005807200929152149,0.006145741878841089,-0.6735238887334691,0.009448648803536686
1,goal,6,9,6,7,0.006968641114982578,0.006145741878841089,-0.6735238887334691,0.051153055268953085
1,significantly,6,9,6,8,0.006968641114982578,0.007023705004389816,-0.6735238887334691,0.00021396447930176893
1,hiring,6,9,5,7,0.005807200929152149,0.006145741878841089,-0.6735238887334691,0.009448648803536686
1,large,28,31,24,28,0.027874564459930314,0.024582967515364356,-0.676280642383075,0.20873063091641653
1,hard,30,33,29,30,0.03368176538908246,0.02633889376646181,-0.6840696842659417,0.915485076673261
1,fear,5,8,4,8,0.004645760743321719,0.007023705004389816,-0.6907170698536879,0.47685665039890157
1,nice,5,8,5,8,0.005807200929152149,0.007023705004389816,-0.6907170698536879,0.11351433672090172
1,notice,5,8,5,8,0.005807200929152149,0.007023705004389816,-0.6907170698536879,0.11351433672090172
1,activity,5,8,5,6,0.005807200929152149,0.0052677787532923615,-0.6907170698536879,0.025977727633076597
1,smaller,5,8,4,8,0.004645760743321719,0.007023705004389816,-0.6907170698536879,0.47685665039890157
1,concerns,5,8,5,5,0.005807200929152149,0.004389815627743635,-0.6907170698536879,0.1960909992757378
1,face,5,8,5,8,0.005807200929152149,0.007023705004389816,-0.6907170698536879,0.11351433672090172
1,buy,5,8,5,8,0.005807200929152149,0.007023705004389816,-0.6907170698536879,0.11351433672090172
1,business,34,37,23,29,0.026713124274099883,0.025460930640913083,-0.700170363618833,0.03029746585482007
1,companies,37,40,33,34,0.03832752613240418,0.029850746268656716,-0.7125240001473976,1.0787604195716893
1,brought,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,speak,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,listen,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,gain,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,saw,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,majority,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,updated,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,utilize,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,reducing,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,python,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,processing,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,posts,4,7,4,7,0.004645760743321719,0.006145741878841089,-0.7151561607103472,0.2049248204808205
1,genuinely,4,7,4,6,0.004645760743321719,0.0052677787532923615,-0.7151561607103472,0.03837891718623998
1,maybe,41,44,36,40,0.041811846689895474,0.03511852502194908,-0.7291710028878461,0.596987260603802
1,started,15,19,15,18,0.017421602787456445,0.015803336259877086,-0.7378723382021068,0.07880851059068461
1,video,15,19,13,17,0.015098722415795587,0.014925373134328358,-0.7378723382021068,0.0009967515787785153
1,taking,24,28,20,24,0.023228803716608595,0.021071115013169446,-0.743364623897353,0.10567145704604108
1,knows,12,16,12,16,0.013937282229965157,0.014047410008779631,-0.7464054617726698,0.00043096586231107514
1,computer,27,31,24,25,0.027874564459930314,0.021949078138718173,-0.7501670735047302,0.7142464299149447
1,highly,11,15,11,14,0.012775842044134728,0.012291483757682178,-0.7514981113325735,0.009303384436203488
1,curious,11,15,11,13,0.012775842044134728,0.01141352063213345,-0.7514981113325735,0.07640049247635483
1,feels,11,15,11,14,0.012775842044134728,0.012291483757682178,-0.7514981113325735,0.009303384436203488
1,gave,10,14,10,12,0.011614401858304297,0.010535557506584723,-0.7581462409202109,0.05224560106880527
1,benefit,9,13,8,7,0.009291521486643438,0.006145741878841089,-0.7667344016579927,0.6440687006840893
1,10,36,40,30,33,0.03484320557491289,0.02897278314310799,-0.7767018328894634,0.550065019336393
1,apply,8,12,8,11,0.009291521486643438,0.009657594381035996,-0.7777832784045317,0.006995995216309114
1,wanted,8,12,8,10,0.009291521486643438,0.00877963125548727,-0.7777832784045317,0.014370100638041117
1,relatively,8,12,8,12,0.009291521486643438,0.010535557506584723,-0.7777832784045317,0.07714299040609518
1,focus,8,12,8,12,0.009291521486643438,0.010535557506584723,-0.7777832784045317,0.07714299040609518
1,week,8,12,8,11,0.009291521486643438,0.009657594381035996,-0.7777832784045317,0.006995995216309114
1,strong,8,12,8,11,0.009291521486643438,0.009657594381035996,-0.7777832784045317,0.006995995216309114
1,apps,7,11,6,10,0.006968641114982578,0.00877963125548727,-0.7920167248674251,0.20522275359966935
1,fair,7,11,7,10,0.008130081300813009,0.00877963125548727,-0.7920167248674251,0.024640191142952017
1,anytime,7,11,7,11,0.008130081300813009,0.009657594381035996,-0.7920167248674251,0.1294435052120384
1,running,7,11,7,11,0.008130081300813009,0.009657594381035996,-0.7920167248674251,0.1294435052120384
1,accounting,58,61,36,38,0.041811846689895474,0.033362598770851626,-0.7995641346816952,0.9745494772002825
1,win,6,10,5,9,0.005807200929152149,0.007901668129938543,-0.8104734248469413,0.3149987378286405
1,country,6,10,5,9,0.005807200929152149,0.007901668129938543,-0.8104734248469413,0.3149987378286405
1,paying,6,10,6,9,0.006968641114982578,0.007901668129938543,-0.8104734248469413,0.05771244758697913
1,organize,6,10,6,4,0.006968641114982578,0.003511852502194908,-0.8104734248469413,1.1633237411809692
1,recommend,6,10,6,9,0.006968641114982578,0.007901668129938543,-0.8104734248469413,0.05771244758697913
1,yeah,24,29,23,29,0.026713124274099883,0.025460930640913083,-0.82363835181383,0.03029746585482007
1,firms,20,25,17,18,0.019744483159117306,0.015803336259877086,-0.8237318159303049,0.43937038255696104
1,change,26,31,23,28,0.026713124274099883,0.024582967515364356,-0.825364214347745,0.08922508252401506
1,pay,28,33,25,25,0.029036004645760744,0.021949078138718173,-0.8279562716089562,1.0007716028789133
1,copilot,29,34,25,29,0.029036004645760744,0.025460930640913083,-0.8295232691000428,0.23730899532511884
1,paper,16,21,15,17,0.017421602787456445,0.014925373134328358,-0.831066199987238,0.1928869044542454
1,told,16,21,15,17,0.017421602787456445,0.014925373134328358,-0.831066199987238,0.1928869044542454
1,did,100,100,81,77,0.09407665505226481,0.06760316066725197,-0.8313121100302248,4.676756983264475
1,healthcare,15,20,13,13,0.015098722415795587,0.01141352063213345,-0.8345866110927076,0.5140103825767781
1,support,15,20,14,14,0.016260162601626018,0.012291483757682178,-0.8345866110927076,0.5541166957716812
1,seriously,5,9,5,9,0.005807200929152149,0.007901668129938543,-0.8347026766282499,0.3149987378286405
1,symptoms,5,9,5,7,0.005807200929152149,0.006145741878841089,-0.8347026766282499,0.009448648803536686
1,head,5,9,5,8,0.005807200929152149,0.007023705004389816,-0.8347026766282499,0.11351433672090172
1,lazy,5,9,5,5,0.005807200929152149,0.004389815627743635,-0.8347026766282499,0.1960909992757378
1,digital,5,9,5,6,0.005807200929152149,0.0052677787532923615,-0.8347026766282499,0.025977727633076597
1,understanding,35,40,31,36,0.036004645760743324,0.03160667251975417,-0.841745229348392,0.29141522591345215
1,projects,13,18,12,16,0.013937282229965157,0.014047410008779631,-0.8445004858081084,0.00043096586231107514
1,entry,13,18,12,16,0.013937282229965157,0.014047410008779631,-0.8445004858081084,0.00043096586231107514
1,taken,12,17,12,16,0.013937282229965157,0.014047410008779631,-0.851256156355618,0.00043096586231107514
1,number,11,16,10,15,0.011614401858304297,0.013169446883230905,-0.8595320940508124,0.09667127816263288
1,power,11,16,9,12,0.010452961672473868,0.010535557506584723,-0.8595320940508124,0.00032208153051969945
1,worst,4,8,4,8,0.004645760743321719,0.007023705004389816,-0.8671299603761655,0.47685665039890157
1,accounts,4,8,4,7,0.004645760743321719,0.006145741878841089,-0.8671299603761655,0.2049248204808205
1,demand,4,8,3,7,0.003484320557491289,0.006145741878841089,-0.8671299603761655,0.7250028112818616
1,path,4,8,4,6,0.004645760743321719,0.0052677787532923615,-0.8671299603761655,0.03837891718623998
1,threat,10,15,10,14,0.011614401858304297,0.012291483757682178,-0.8696544719534782,0.01901173957881197
1,biggest,10,15,9,15,0.010452961672473868,0.013169446883230905,-0.8696544719534782,0.3090644839637333
1,came,9,14,9,13,0.010452961672473868,0.01141352063213345,-0.8820494089138906,0.041767263523012965
1,impact,9,14,7,12,0.008130081300813009,0.010535557506584723,-0.8820494089138906,0.30591190133189095
1,paralegal,8,13,8,6,0.009291521486643438,0.0052677787532923615,-0.8972850709149797,1.1274546182213938
1,reasoning,8,13,5,10,0.005807200929152149,0.00877963125548727,-0.8972850709149797,0.5969488753266026
1,talking,24,30,23,25,0.026713124274099883,0.021949078138718173,-0.9024600530674104,0.47162393086810095
1,instead,23,29,22,29,0.025551684088269456,0.025460930640913083,-0.9033343646719756,0.00016249185909839037
1,believe,32,38,29,32,0.03368176538908246,0.028094820017559263,-0.9051301458256314,0.5140728127592675
1,project,19,25,13,20,0.015098722415795587,0.01755926251097454,-0.9110574467495973,0.1843599530660076
1,powered,3,7,3,7,0.003484320557491289,0.006145741878841089,-0.9117954350825784,0.7250028112818616
1,thread,3,7,3,7,0.003484320557491289,0.006145741878841089,-0.9117954350825784,0.7250028112818616
1,suggesting,3,7,3,7,0.003484320557491289,0.006145741878841089,-0.9117954350825784,0.7250028112818616
1,life,18,24,17,20,0.019744483159117306,0.01755926251097454,-0.9143301994602341,0.12833526617274904
1,mid,7,12,5,10,0.005807200929152149,0.00877963125548727,-0.9161373566096015,0.5969488753266026
1,background,7,12,7,10,0.008130081300813009,0.00877963125548727,-0.9161373566096015,0.024640191142952017
1,month,7,12,7,11,0.008130081300813009,0.009657594381035996,-0.9161373566096015,0.1294435052120384
1,vs,7,12,7,8,0.008130081300813009,0.007023705004389816,-0.9161373566096015,0.08016080569912187
1,engineer,16,22,13,19,0.015098722415795587,0.016681299385425813,-0.923037385399034,0.07838836336559996
1,level,48,54,39,45,0.04529616724738676,0.03950834064969271,-0.9362306058475086,0.40606622962777283
1,teams,6,11,5,9,0.005807200929152149,0.007901668129938543,-0.9396963609565387,0.3149987378286405
1,agents,6,11,4,11,0.004645760743321719,0.009657594381035996,-0.9396963609565387,1.7433381764808509
1,hate,6,11,6,9,0.006968641114982578,0.007901668129938543,-0.9396963609565387,0.05771244758697913
1,said,54,60,47,52,0.0545876887340302,0.0456540825285338,-0.951731982621801,0.8262640902984835
1,ways,11,17,9,16,0.010452961672473868,0.014047410008779631,-0.9638438015599735,0.5219356569805913
1,stop,11,17,11,15,0.012775842044134728,0.013169446883230905,-0.9638438015599735,0.005928917750050944
1,worry,11,17,10,14,0.011614401858304297,0.012291483757682178,-0.9638438015599735,0.01901173957881197
1,recent,5,10,5,10,0.005807200929152149,0.00877963125548727,-0.9695469149962859,0.5969488753266026
1,dumb,5,10,5,9,0.005807200929152149,0.007901668129938543,-0.9695469149962859,0.3149987378286405
1,microsoft,5,10,5,9,0.005807200929152149,0.007901668129938543,-0.9695469149962859,0.3149987378286405
1,artificial,5,10,4,10,0.004645760743321719,0.00877963125548727,-0.9695469149962859,1.2592818857117933
1,control,5,10,5,10,0.005807200929152149,0.00877963125548727,-0.9695469149962859,0.5969488753266026
1,trump,5,10,4,9,0.004645760743321719,0.007901668129938543,-0.9695469149962859,0.8333458302145069
1,free,28,35,27,30,0.0313588850174216,0.02633889376646181,-0.9748837813605568,0.44333073869172246
1,doctor,10,16,8,14,0.009291521486643438,0.012291483757682178,-0.9770358300247736,0.4120925223178049
1,role,10,16,10,16,0.011614401858304297,0.014047410008779631,-0.9770358300247736,0.22850844590992025
1,trying,40,47,37,43,0.0429732868757259,0.03775241439859526,-0.9810050050028603,0.3462871330371895
1,i'd,22,29,20,23,0.023228803716608595,0.02019315188762072,-0.9846133707104006,0.21359046749020738
1,coding,21,28,19,27,0.022067363530778164,0.02370500438981563,-0.9876820545809597,0.0587224578881127
1,claude,9,15,7,14,0.008130081300813009,0.012291483757682178,-0.9927558533441594,0.8381979753070636
1,engine,9,15,9,11,0.010452961672473868,0.009657594381035996,-0.9927558533441594,0.03122689578389426
1,sharing,4,9,4,9,0.004645760743321719,0.007901668129938543,-1.0080918411584285,0.8333458302145069
1,honest,4,9,4,8,0.004645760743321719,0.007023705004389816,-1.0080918411584285,0.47685665039890157
1,idk,4,9,3,9,0.003484320557491289,0.007901668129938543,-1.0080918411584285,1.7043649451404876
1,helped,4,9,4,9,0.004645760743321719,0.007901668129938543,-1.0080918411584285,0.8333458302145069
1,god,4,9,4,9,0.004645760743321719,0.007901668129938543,-1.0080918411584285,0.8333458302145069
1,management,8,14,7,12,0.008130081300813009,0.010535557506584723,-1.011598127412157,0.30591190133189095
1,health,15,22,11,20,0.012775842044134728,0.01755926251097454,-1.0203440126503762,0.7488087213689107
1,market,15,22,10,17,0.011614401858304297,0.014925373134328358,-1.0203440126503762,0.4092528407450966
1,doctors,15,22,12,17,0.013937282229965157,0.014925373134328358,-1.0203440126503762,0.03361269479653306
1,internet,15,22,14,21,0.016260162601626018,0.018437225636523266,-1.0203440126503762,0.13602405565621334
1,sounds,14,21,13,20,0.015098722415795587,0.01755926251097454,-1.0291365820778313,0.1843599530660076
1,cool,7,13,5,12,0.005807200929152149,0.010535557506584723,-1.0343615088917006,1.3539347232448797
1,programmers,13,20,11,17,0.012775842044134728,0.014925373134328358,-1.0392979338920623,0.16545055240497097
1,waiting,3,8,3,8,0.003484320557491289,0.007023705004389816,-1.0591702821895177,1.1800096233241564
1,pushing,3,8,3,8,0.003484320557491289,0.007023705004389816,-1.0591702821895177,1.1800096233241564
1,pre,3,8,3,8,0.003484320557491289,0.007023705004389816,-1.0591702821895177,1.1800096233241564
1,felt,3,8,3,7,0.003484320557491289,0.006145741878841089,-1.0591702821895177,0.7250028112818616
1,vague,3,8,3,7,0.003484320557491289,0.006145741878841089,-1.0591702821895177,0.7250028112818616
1,hi,3,8,3,8,0.003484320557491289,0.007023705004389816,-1.0591702821895177,1.1800096233241564
1,haha,3,8,3,8,0.003484320557491289,0.007023705004389816,-1.0591702821895177,1.1800096233241564
1,wait,6,12,6,11,0.006968641114982578,0.009657594381035996,-1.0621476378347694,0.4287496406920135
1,industry,22,30,20,26,0.023228803716608595,0.0228270412642669,-1.0631551037549833,0.003519455776041458
1,coming,18,26,18,25,0.020905923344947737,0.021949078138718173,-1.0846620124146422,0.02542103755426517
1,software,68,76,56,60,0.06504065040650407,0.05267778753292362,-1.0903540887681955,1.361490020739856
1,common,9,16,9,12,0.010452961672473868,0.010535557506584723,-1.0992615020379366,0.00032208153051969945
1,self,14,22,14,19,0.016260162601626018,0.016681299385425813,-1.120383166083378,0.005365397556311491
1,shit,14,22,11,21,0.012775842044134728,0.018437225636523266,-1.120383166083378,1.0201357665020492
1,generation,8,15,8,12,0.009291521486643438,0.010535557506584723,-1.1212219709299915,0.07714299040609518
1,continue,13,21,12,19,0.013937282229965157,0.016681299385425813,-1.132565187196474,0.2442416197197077
1,base,4,10,4,9,0.004645760743321719,0.007901668129938543,-1.1397947976734026,0.8333458302145069
1,friend,4,10,3,10,0.003484320557491289,0.00877963125548727,-1.1397947976734026,2.2853057793453555
1,ahead,4,10,4,10,0.004645760743321719,0.00877963125548727,-1.1397947976734026,1.2592818857117933
1,api,4,10,3,7,0.003484320557491289,0.006145741878841089,-1.1397947976734026,0.7250028112818616
1,juniors,4,10,4,8,0.004645760743321719,0.007023705004389816,-1.1397947976734026,0.47685665039890157
1,school,22,31,20,23,0.023228803716608595,0.02019315188762072,-1.1402693399985657,0.21359046749020738
1,manager,7,14,6,11,0.006968641114982578,0.009657594381035996,-1.1473114320908293,0.4287496406920135
1,given,18,27,17,25,0.019744483159117306,0.021949078138718173,-1.167092168003023,0.11652631791265877
1,physical,6,13,6,10,0.006968641114982578,0.00877963125548727,-1.1786174870782042,0.20522275359966935
1,ai,1424,1255,709,883,0.8234610917537747,0.7752414398595259,-1.1906707789437494,7.09284266587305
1,typically,3,9,3,9,0.003484320557491289,0.007901668129938543,-1.1955238510768362,1.7043649451404876
1,cloud,3,9,3,9,0.003484320557491289,0.007901668129938543,-1.1955238510768362,1.7043649451404876
1,clinical,9,17,8,11,0.009291521486643438,0.009657594381035996,-1.2019232357688923,0.006995995216309114
1,latest,5,12,5,10,0.005807200929152149,0.00877963125548727,-1.216655397231681,0.5969488753266026
1,roles,5,12,5,10,0.005807200929152149,0.00877963125548727,-1.216655397231681,0.5969488753266026
1,house,5,12,5,11,0.005807200929152149,0.009657594381035996,-1.216655397231681,0.946565334610459
1,workflows,5,12,5,12,0.005807200929152149,0.010535557506584723,-1.216655397231681,1.3539347232448797
1,they'll,8,16,7,12,0.008130081300813009,0.010535557506584723,-1.2265883485043891,0.30591190133189095
1,machine,20,30,15,24,0.017421602787456445,0.021071115013169446,-1.2303067613234338,0.34501149851925694
1,learn,35,46,31,41,0.036004645760743324,0.035996488147497806,-1.2338188182062073,9.402405545984316e-07
1,start,35,46,33,42,0.03832752613240418,0.03687445127304653,-1.2338188182062073,0.028636399829795378
1,managers,4,11,4,10,0.004645760743321719,0.00877963125548727,-1.2636047452540011,1.2592818857117933
1,india,2,8,2,8,0.0023228803716608595,0.007023705004389816,-1.2695056634486366,2.3820147641657945
